person_id,site_id,first_name,last_name,role,email,phone,start_date,is_active
6259,2816,Grant,Patel,SITE_MANAGER,grant.patel@brooklynschool(.school.nz,028-469-3407,2022-05-03,True
6260,2816,Tia,Edwards,HS_REP,tia.edwards@brooklynschool(.school.nz,025-911-3258,2022-01-29,True
6261,2818,Matthew,Crawford,PRINCIPAL,matthew.crawford@cannonscreeksch.school.nz,028-986-9379,2021-12-17,True
6262,2818,Luke,Clarke,SITE_MANAGER,luke.clarke@cannonscreeksch.school.nz,026-561-6405,2021-02-05,True
6263,2818,Simon,Clarke,HS_REP,simon.clarke@cannonscreeksch.school.nz,023-524-5802,2020-08-21,True
6264,2820,Grant,Baker,PRINCIPAL,grant.baker@cartertonschool.school.nz,026-519-2253,2020-11-02,True
6265,2820,Jack,Kim,SITE_MANAGER,jack.kim@cartertonschool.school.nz,027-188-8498,2020-07-14,True
6266,2820,Michelle,Nguyen,HS_REP,michelle.nguyen@cartertonschool.school.nz,024-860-1897,2022-04-16,True
6267,2821,Jessica,Morgan,PRINCIPAL,jessica.morgan@cashmereavenues.school.nz,022-157-6856,2022-06-16,True
6268,2821,Sophie,Henare,SITE_MANAGER,sophie.henare@cashmereavenues.school.nz,022-525-3668,2021-02-17,True
6269,2821,Max,Lee,HS_REP,max.lee@cashmereavenues.school.nz,026-787-2514,2021-01-29,True
6270,2821,Wiremu,Taukiri,CARETAKER,wiremu.taukiri@cashmereavenues.school.nz,026-560-4124,2021-02-02,True
6271,2823,Matiu,Jones,PRINCIPAL,matiu.jones@croftondownspri.school.nz,028-200-1486,2022-03-01,True
6272,2823,Georgia,Nguyen,SITE_MANAGER,georgia.nguyen@croftondownspri.school.nz,024-944-3109,2021-09-17,True
6273,2823,Nathan,Tamati,HS_REP,nathan.tamati@croftondownspri.school.nz,022-496-4274,2020-01-07,True
6274,2823,Amelia,Bennett,CARETAKER,amelia.bennett@croftondownspri.school.nz,026-679-3991,2021-10-31,True
6275,2824,Freya,Taylor,PRINCIPAL,freya.taylor@churtonparkscho.school.nz,021-238-2410,2020-03-18,True
6276,2824,Kaia,Baker,SITE_MANAGER,kaia.baker@churtonparkscho.school.nz,027-883-6726,2020-07-14,True
6277,2824,Freya,Harris,HS_REP,freya.harris@churtonparkscho.school.nz,024-280-9661,2020-11-03,True
6278,2826,Caleb,Watson,PRINCIPAL,caleb.watson@cliftonterracem.school.nz,026-250-3438,2021-04-15,True
6279,2826,Max,Anderson,SITE_MANAGER,max.anderson@cliftonterracem.school.nz,026-233-3142,2021-06-08,True
6280,2826,Freya,Jones,HS_REP,freya.jones@cliftonterracem.school.nz,028-702-3610,2021-03-22,True
6281,2827,Freya,Anderson,PRINCIPAL,freya.anderson@clydequayschool.school.nz,027-353-5024,2020-08-21,True
6282,2827,Holly,Kumar,SITE_MANAGER,holly.kumar@clydequayschool.school.nz,028-502-5076,2020-01-17,True
6283,2827,Mark,Te Huia,HS_REP,mark.te huia@clydequayschool.school.nz,021-263-2981,2022-02-12,True
6284,2828,Wiremu,King,PRINCIPAL,wiremu.king@corinnaschool.school.nz,028-875-2688,2021-07-14,True
6285,2828,Holly,Wright,SITE_MANAGER,holly.wright@corinnaschool.school.nz,023-659-1115,2020-12-09,True
6286,2828,Jack,Parker,HS_REP,jack.parker@corinnaschool.school.nz,027-383-8717,2021-12-25,True
6287,2828,Matthew,Johnston,CARETAKER,matthew.johnston@corinnaschool.school.nz,024-232-9559,2021-01-11,True
6288,2831,Max,Harris,PRINCIPAL,max.harris@dalefieldschool.school.nz,021-619-6291,2022-02-12,True
6289,2831,Moana,Jones,SITE_MANAGER,moana.jones@dalefieldschool.school.nz,022-296-6998,2020-12-12,True
6290,2831,Kauri,Gray,HS_REP,kauri.gray@dalefieldschool.school.nz,027-934-9616,2021-05-08,True
6291,2832,Nikau,Crawford,PRINCIPAL,nikau.crawford@discoveryschool.school.nz,021-537-9096,2022-07-21,True
6292,2832,Matiu,Martin,SITE_MANAGER,matiu.martin@discoveryschool.school.nz,025-394-3416,2022-05-08,True
6293,2832,Sophie,Te Huia,HS_REP,sophie.te huia@discoveryschool.school.nz,024-943-1047,2021-10-24,True
6294,2833,Kaia,Kim,PRINCIPAL,kaia.kim@dyerstreetschoo.school.nz,027-829-8358,2020-02-21,True
6295,2833,Donna,Gray,SITE_MANAGER,donna.gray@dyerstreetschoo.school.nz,021-715-5619,2022-07-11,True
6296,2833,Mere,Green,HS_REP,mere.green@dyerstreetschoo.school.nz,023-693-3598,2020-04-28,True
6297,2834,Joanne,Young,PRINCIPAL,joanne.young@easternhuttscho.school.nz,026-535-7598,2021-12-24,True
6298,2834,James,Gallagher,SITE_MANAGER,james.gallagher@easternhuttscho.school.nz,028-579-6740,2021-05-29,True
6299,2834,Andrew,Parker,HS_REP,andrew.parker@easternhuttscho.school.nz,028-155-5764,2020-09-07,True
6300,2835,Mark,Scott,PRINCIPAL,mark.scott@eketāhunaschool.school.nz,026-476-4081,2020-01-24,True
6301,2835,Freya,Kumar,SITE_MANAGER,freya.kumar@eketāhunaschool.school.nz,022-489-3935,2021-01-04,True
6302,2835,Noah,Hall,HS_REP,noah.hall@eketāhunaschool.school.nz,023-779-5998,2020-07-29,True
6303,2835,Mere,Brown,CARETAKER,mere.brown@eketāhunaschool.school.nz,022-950-6431,2022-06-20,True
6304,2836,Ethan,Crawford,PRINCIPAL,ethan.crawford@tepunischool-te.school.nz,023-750-9464,2022-09-03,True
6305,2836,Tia,Wong,SITE_MANAGER,tia.wong@tepunischool-te.school.nz,028-751-5644,2020-12-18,True
6306,2836,Karen,Jones,HS_REP,karen.jones@tepunischool-te.school.nz,021-317-9604,2021-12-21,True
6307,2837,Max,Harawira,PRINCIPAL,max.harawira@evansbayinterme.school.nz,023-740-8413,2021-12-01,True
6308,2837,Moana,Cooper,SITE_MANAGER,moana.cooper@evansbayinterme.school.nz,021-534-7559,2020-04-14,True
6309,2837,Grace,Martin,HS_REP,grace.martin@evansbayinterme.school.nz,027-681-8305,2021-08-19,True
6310,2838,Michelle,Morgan,PRINCIPAL,michelle.morgan@fairfieldschool.school.nz,025-632-4081,2022-08-16,True
6311,2838,Sam,Clarke,SITE_MANAGER,sam.clarke@fairfieldschool.school.nz,026-329-2174,2021-03-06,True
6312,2838,Maia,Kim,HS_REP,maia.kim@fairfieldschool.school.nz,024-711-6079,2021-12-24,True
6313,2838,Josh,Te Huia,CARETAKER,josh.te huia@fairfieldschool.school.nz,023-673-5100,2022-02-16,True
6314,2839,Aroha,Edwards,PRINCIPAL,aroha.edwards@fairhallschool.school.nz,024-783-9184,2020-03-12,True
6315,2839,James,Hall,SITE_MANAGER,james.hall@fairhallschool.school.nz,024-846-9061,2022-01-26,True
6316,2839,Maia,Mahuta,HS_REP,maia.mahuta@fairhallschool.school.nz,028-420-5695,2020-04-03,True
6317,2840,Amber,Hamilton,PRINCIPAL,amber.hamilton@featherstonscho.school.nz,023-863-9656,2022-02-06,True
6318,2840,Hayley,Wilson,SITE_MANAGER,hayley.wilson@featherstonscho.school.nz,026-969-8045,2022-05-19,True
6319,2840,Aroha,Lee,HS_REP,aroha.lee@featherstonscho.school.nz,023-882-4487,2021-01-07,True
6320,2840,Rawiri,Rewi,CARETAKER,rawiri.rewi@featherstonscho.school.nz,025-513-3239,2020-04-15,True
6321,2841,Zara,Chen,PRINCIPAL,zara.chen@fergussoninterm.school.nz,023-654-1899,2022-05-17,True
6322,2841,Liam,Burns,SITE_MANAGER,liam.burns@fergussoninterm.school.nz,025-398-8953,2020-07-01,True
6323,2841,Nikau,Nguyen,HS_REP,nikau.nguyen@fergussoninterm.school.nz,024-708-9055,2022-01-16,True
6324,2842,Aroha,Young,PRINCIPAL,aroha.young@fernleaschool.school.nz,024-120-7626,2020-05-27,True
6325,2842,Amber,Harawira,SITE_MANAGER,amber.harawira@fernleaschool.school.nz,023-621-1176,2022-04-01,True
6326,2842,Amber,Baker,HS_REP,amber.baker@fernleaschool.school.nz,021-413-3427,2021-07-06,True
6327,2843,David,Russell,PRINCIPAL,david.russell@fernridgeschool.school.nz,027-169-3803,2022-08-16,True
6328,2843,Moana,Wilson,SITE_MANAGER,moana.wilson@fernridgeschool.school.nz,026-673-2941,2020-12-02,True
6329,2843,Rawiri,Gray,HS_REP,rawiri.gray@fernridgeschool.school.nz,021-785-6826,2021-03-13,True
6330,2843,Reuben,Brown,CARETAKER,reuben.brown@fernridgeschool.school.nz,028-975-7290,2020-11-25,True
6331,2844,Jessica,Williams,PRINCIPAL,jessica.williams@frasercrescents.school.nz,028-332-6386,2020-02-25,True
6332,2844,Kaia,Johnston,SITE_MANAGER,kaia.johnston@frasercrescents.school.nz,023-954-4858,2020-05-05,True
6333,2844,Tracey,Cooper,HS_REP,tracey.cooper@frasercrescents.school.nz,024-614-9580,2021-07-31,True
6334,2845,Rachel,Edwards,PRINCIPAL,rachel.edwards@gladstoneschool.school.nz,023-199-6022,2022-02-22,True
6335,2845,Amber,Russell,SITE_MANAGER,amber.russell@gladstoneschool.school.nz,025-773-6183,2021-02-08,True
6336,2845,Aria,Fraser,HS_REP,aria.fraser@gladstoneschool.school.nz,027-789-2946,2021-06-08,True
6337,2845,Paula,Edwards,CARETAKER,paula.edwards@gladstoneschool.school.nz,023-455-4404,2021-02-07,True
6338,2846,Nikau,Nguyen,PRINCIPAL,nikau.nguyen@pukeatuaprimary.school.nz,021-757-9143,2021-01-05,True
6339,2846,Grant,Young,SITE_MANAGER,grant.young@pukeatuaprimary.school.nz,021-521-6738,2021-07-28,True
6340,2846,Kaia,Green,HS_REP,kaia.green@pukeatuaprimary.school.nz,028-394-6072,2020-12-08,True
6341,2846,Simon,Smith,CARETAKER,simon.smith@pukeatuaprimary.school.nz,027-782-1163,2020-01-21,True
6342,2847,Aria,Jones,PRINCIPAL,aria.jones@glenviewschool(.school.nz,025-306-3196,2020-12-04,True
6343,2847,Tracey,Roberts,SITE_MANAGER,tracey.roberts@glenviewschool(.school.nz,023-542-9416,2022-08-24,True
6344,2847,Hemi,Burns,HS_REP,hemi.burns@glenviewschool(.school.nz,022-669-7303,2021-04-02,True
6345,2848,Karen,Patel,PRINCIPAL,karen.patel@gracefieldschoo.school.nz,025-130-6002,2022-05-24,True
6346,2848,Michael,Williams,SITE_MANAGER,michael.williams@gracefieldschoo.school.nz,022-891-4582,2020-12-22,True
6347,2848,Lisa,Campbell,HS_REP,lisa.campbell@gracefieldschoo.school.nz,024-673-7156,2022-09-08,True
6348,2848,Ihaia,King,CARETAKER,ihaia.king@gracefieldschoo.school.nz,022-885-2439,2021-03-05,True
6349,2849,Andrew,Baker,PRINCIPAL,andrew.baker@greenacresschoo.school.nz,026-923-1641,2022-09-23,True
6350,2849,Ruby,Jones,SITE_MANAGER,ruby.jones@greenacresschoo.school.nz,023-923-7288,2022-03-26,True
6351,2849,Paula,Taukiri,HS_REP,paula.taukiri@greenacresschoo.school.nz,028-402-1418,2020-09-06,True
6352,2850,Donna,Parker,PRINCIPAL,donna.parker@greytownschool.school.nz,024-978-3554,2022-04-20,True
6353,2850,Grace,Harris,SITE_MANAGER,grace.harris@greytownschool.school.nz,022-513-3757,2020-08-11,True
6354,2850,Simon,Edwards,HS_REP,simon.edwards@greytownschool.school.nz,021-800-4624,2020-02-15,True
6355,2851,Moana,Wright,PRINCIPAL,moana.wright@grovetownschool.school.nz,025-153-8972,2022-05-18,True
6356,2851,Shane,Clarke,SITE_MANAGER,shane.clarke@grovetownschool.school.nz,021-255-5035,2020-08-16,True
6357,2851,Wiremu,Martin,HS_REP,wiremu.martin@grovetownschool.school.nz,023-709-1888,2021-11-21,True
6358,2851,Rachel,Brown,CARETAKER,rachel.brown@grovetownschool.school.nz,021-590-5007,2021-05-24,True
6359,2852,Finn,Cooper,PRINCIPAL,finn.cooper@hamptonhillscho.school.nz,024-478-3357,2021-12-11,True
6360,2852,Paula,Harawira,SITE_MANAGER,paula.harawira@hamptonhillscho.school.nz,028-221-3428,2020-07-09,True
6361,2852,Kauri,Murray,HS_REP,kauri.murray@hamptonhillscho.school.nz,025-170-1152,2021-01-11,True
6362,2852,Shane,Gallagher,CARETAKER,shane.gallagher@hamptonhillscho.school.nz,022-258-7531,2022-05-11,True
6363,2854,Craig,Nguyen,PRINCIPAL,craig.nguyen@hataitaischool.school.nz,025-383-8779,2021-05-09,True
6364,2854,Tane,Baker,SITE_MANAGER,tane.baker@hataitaischool.school.nz,025-763-7293,2020-09-20,True
6365,2854,Matthew,Wright,HS_REP,matthew.wright@hataitaischool.school.nz,021-604-4264,2020-11-16,True
6366,2855,Ethan,Harris,PRINCIPAL,ethan.harris@havelockschool.school.nz,024-340-5230,2021-05-06,True
6367,2855,Isla,Singh,SITE_MANAGER,isla.singh@havelockschool.school.nz,023-975-8879,2020-04-19,True
6368,2855,Georgia,Chen,HS_REP,georgia.chen@havelockschool.school.nz,021-166-7531,2022-06-19,True
6369,2855,Stacey,Fraser,CARETAKER,stacey.fraser@havelockschool.school.nz,026-112-8991,2022-06-20,True
6370,2859,Paula,Wilson,PRINCIPAL,paula.wilson@holyfamilyschoo.school.nz,027-743-3518,2021-02-12,True
6371,2859,Maia,Parker,SITE_MANAGER,maia.parker@holyfamilyschoo.school.nz,027-204-5448,2021-09-04,True
6372,2859,Chris,Burns,HS_REP,chris.burns@holyfamilyschoo.school.nz,022-923-3899,2021-08-11,True
6373,2861,Mark,Anderson,PRINCIPAL,mark.anderson@houghtonvalleys.school.nz,021-769-8306,2022-05-01,True
6374,2861,Michael,Robinson,SITE_MANAGER,michael.robinson@houghtonvalleys.school.nz,024-395-7508,2020-02-12,True
6375,2861,Anika,Johnston,HS_REP,anika.johnston@houghtonvalleys.school.nz,028-313-6446,2021-05-13,True
6376,2861,Michelle,Henare,CARETAKER,michelle.henare@houghtonvalleys.school.nz,024-338-3439,2021-02-20,True
6377,2862,Emma,Clarke,PRINCIPAL,emma.clarke@huttcentralscho.school.nz,028-650-6213,2021-10-30,True
6378,2862,Scott,Green,SITE_MANAGER,scott.green@huttcentralscho.school.nz,021-725-1707,2022-08-11,True
6379,2862,Michelle,Johnston,HS_REP,michelle.johnston@huttcentralscho.school.nz,021-157-8558,2021-10-07,True
6380,2863,Luke,Johnston,PRINCIPAL,luke.johnston@huttintermediat.school.nz,028-507-7114,2022-07-02,True
6381,2863,Anika,Crawford,SITE_MANAGER,anika.crawford@huttintermediat.school.nz,025-629-9316,2020-04-02,True
6382,2863,Grace,Watson,HS_REP,grace.watson@huttintermediat.school.nz,027-163-9843,2021-10-18,True
6383,2863,Mason,Mahuta,CARETAKER,mason.mahuta@huttintermediat.school.nz,022-209-1998,2020-10-27,True
6384,2865,Nicola,Scott,PRINCIPAL,nicola.scott@islandbayschool.school.nz,023-640-1364,2021-02-16,True
6385,2865,Chris,Taukiri,SITE_MANAGER,chris.taukiri@islandbayschool.school.nz,025-499-4499,2022-06-28,True
6386,2865,Luke,Kim,HS_REP,luke.kim@islandbayschool.school.nz,028-836-2955,2022-01-24,True
6387,2866,Sophie,Robinson,PRINCIPAL,sophie.robinson@johnsonvillesch.school.nz,027-250-9234,2022-05-24,True
6388,2866,Joanne,Campbell,SITE_MANAGER,joanne.campbell@johnsonvillesch.school.nz,021-738-2560,2022-05-08,True
6389,2866,Sam,Nguyen,HS_REP,sam.nguyen@johnsonvillesch.school.nz,028-773-4727,2020-12-13,True
6390,2867,Kylie,Singh,PRINCIPAL,kylie.singh@westparkschool.school.nz,024-546-4207,2021-09-23,True
6391,2867,Tia,Wright,SITE_MANAGER,tia.wright@westparkschool.school.nz,023-892-2988,2020-12-03,True
6392,2867,Mere,Lee,HS_REP,mere.lee@westparkschool.school.nz,023-290-7993,2020-02-20,True
6393,2868,Amber,White,PRINCIPAL,amber.white@kahutaraschool.school.nz,026-989-6341,2020-05-22,True
6394,2868,Simon,Young,SITE_MANAGER,simon.young@kahutaraschool.school.nz,024-189-1153,2021-01-17,True
6395,2868,David,Robinson,HS_REP,david.robinson@kahutaraschool.school.nz,024-184-1614,2021-10-20,True
6396,2871,Grant,Mitchell,PRINCIPAL,grant.mitchell@kapakapanuischo.school.nz,027-268-5005,2020-08-31,True
6397,2871,Paula,Jones,SITE_MANAGER,paula.jones@kapakapanuischo.school.nz,024-372-9725,2021-02-07,True
6398,2871,Georgia,Burns,HS_REP,georgia.burns@kapakapanuischo.school.nz,023-460-6214,2020-03-24,True
6399,2872,Anika,Scott,PRINCIPAL,anika.scott@mahinawaspecial.school.nz,022-742-1416,2022-05-01,True
6400,2872,Mere,Chen,SITE_MANAGER,mere.chen@mahinawaspecial.school.nz,023-259-1648,2021-01-22,True
6401,2872,Caleb,Fitzgerald,HS_REP,caleb.fitzgerald@mahinawaspecial.school.nz,027-696-2885,2020-06-23,True
6402,2873,Matiu,Crawford,PRINCIPAL,matiu.crawford@kapitischool.school.nz,028-367-9591,2021-08-01,True
6403,2873,Sarah,Taylor,SITE_MANAGER,sarah.taylor@kapitischool.school.nz,027-845-4166,2020-08-27,True
6404,2873,Reuben,Martin,HS_REP,reuben.martin@kapitischool.school.nz,025-423-6487,2020-08-27,True
6405,2874,Josh,Patel,PRINCIPAL,josh.patel@karorinormalsch.school.nz,022-614-7621,2020-05-09,True
6406,2874,Jack,Taylor,SITE_MANAGER,jack.taylor@karorinormalsch.school.nz,023-188-8349,2020-11-17,True
6407,2874,Josh,Wong,HS_REP,josh.wong@karorinormalsch.school.nz,028-980-7952,2021-12-29,True
6408,2874,Amelia,Taylor,CARETAKER,amelia.taylor@karorinormalsch.school.nz,025-328-1270,2020-09-03,True
6409,2875,Paula,Parker,PRINCIPAL,paula.parker@karoriwestnorma.school.nz,025-609-2605,2020-03-25,True
6410,2875,Emma,Stewart,SITE_MANAGER,emma.stewart@karoriwestnorma.school.nz,022-275-9722,2020-05-26,True
6411,2875,Tracey,Thompson,HS_REP,tracey.thompson@karoriwestnorma.school.nz,026-115-8145,2021-05-18,True
6412,2876,Andrew,Young,PRINCIPAL,andrew.young@kelburnnormalsc.school.nz,023-766-8582,2021-12-29,True
6413,2876,Grace,Gray,SITE_MANAGER,grace.gray@kelburnnormalsc.school.nz,024-594-9681,2022-05-21,True
6414,2876,Ihaia,Anderson,HS_REP,ihaia.anderson@kelburnnormalsc.school.nz,027-160-1258,2020-01-09,True
6415,2877,Stacey,Brown,PRINCIPAL,stacey.brown@kelsonschool.school.nz,025-833-2355,2022-03-25,True
6416,2877,Craig,Harawira,SITE_MANAGER,craig.harawira@kelsonschool.school.nz,028-832-9121,2021-01-17,True
6417,2877,Amelia,Edwards,HS_REP,amelia.edwards@kelsonschool.school.nz,021-324-4273,2022-05-08,True
6418,2878,Max,Te Huia,PRINCIPAL,max.te huia@kenakenaschool.school.nz,022-146-7442,2020-10-03,True
6419,2878,Donna,Hill,SITE_MANAGER,donna.hill@kenakenaschool.school.nz,022-901-5666,2022-09-17,True
6420,2878,Charlotte,Fitzgerald,HS_REP,charlotte.fitzgerald@kenakenaschool.school.nz,022-620-6739,2022-01-25,True
6421,2879,Donna,Chen,PRINCIPAL,donna.chen@khandallahschoo.school.nz,022-304-4193,2022-08-03,True
6422,2879,Tia,Clarke,SITE_MANAGER,tia.clarke@khandallahschoo.school.nz,027-442-3111,2022-04-03,True
6423,2879,Grace,Martin,HS_REP,grace.martin@khandallahschoo.school.nz,022-412-4680,2021-05-17,True
6424,2880,Matiu,Jones,PRINCIPAL,matiu.jones@kilbirnieschool.school.nz,027-184-3160,2021-01-29,True
6425,2880,Maia,Campbell,SITE_MANAGER,maia.campbell@kilbirnieschool.school.nz,026-218-8550,2020-01-04,True
6426,2880,Matthew,Smith,HS_REP,matthew.smith@kilbirnieschool.school.nz,024-859-9729,2021-02-03,True
6427,2882,Ihaia,King,PRINCIPAL,ihaia.king@koputaroaschool.school.nz,028-954-6134,2022-09-24,True
6428,2882,Maia,Fraser,SITE_MANAGER,maia.fraser@koputaroaschool.school.nz,023-102-7148,2021-12-12,True
6429,2882,Rawiri,Singh,HS_REP,rawiri.singh@koputaroaschool.school.nz,021-399-5122,2022-07-05,True
6430,2882,Aria,Robinson,CARETAKER,aria.robinson@koputaroaschool.school.nz,028-260-8078,2021-09-01,True
6431,2883,Nikau,Gallagher,PRINCIPAL,nikau.gallagher@korokoroschool.school.nz,023-598-9636,2020-10-29,True
6432,2883,Kauri,Edwards,SITE_MANAGER,kauri.edwards@korokoroschool.school.nz,021-832-4400,2021-03-13,True
6433,2883,Tane,Kim,HS_REP,tane.kim@korokoroschool.school.nz,028-696-4071,2021-10-09,True
6434,2883,Isla,Gray,CARETAKER,isla.gray@korokoroschool.school.nz,026-399-3761,2020-10-26,True
6435,2886,Stacey,Stewart,PRINCIPAL,stacey.stewart@levineastschool.school.nz,022-361-5981,2020-04-13,True
6436,2886,Charlotte,Crawford,SITE_MANAGER,charlotte.crawford@levineastschool.school.nz,021-273-5767,2020-06-05,True
6437,2886,Rawiri,Harris,HS_REP,rawiri.harris@levineastschool.school.nz,024-493-9752,2022-01-10,True
6438,2886,Finn,Hill,CARETAKER,finn.hill@levineastschool.school.nz,028-789-5702,2022-03-16,True
6439,2887,Sophie,Walker,PRINCIPAL,sophie.walker@levinintermedia.school.nz,024-948-9559,2021-10-23,True
6440,2887,Max,Scott,SITE_MANAGER,max.scott@levinintermedia.school.nz,028-143-9758,2022-05-06,True
6441,2887,Joanne,Walker,HS_REP,joanne.walker@levinintermedia.school.nz,022-378-1207,2022-06-07,True
6442,2887,Daniel,Young,CARETAKER,daniel.young@levinintermedia.school.nz,021-612-1368,2021-01-07,True
6443,2888,Mark,Green,PRINCIPAL,mark.green@levinnorthschoo.school.nz,021-746-2417,2022-09-12,True
6444,2888,Sam,Collins,SITE_MANAGER,sam.collins@levinnorthschoo.school.nz,023-824-4244,2021-10-04,True
6445,2888,Liam,Mitchell,HS_REP,liam.mitchell@levinnorthschoo.school.nz,024-588-2183,2021-03-12,True
6446,2889,James,Brown,PRINCIPAL,james.brown@levinschool.school.nz,023-415-4522,2020-05-24,True
6447,2889,Charlotte,Parker,SITE_MANAGER,charlotte.parker@levinschool.school.nz,028-864-2595,2021-05-08,True
6448,2889,Ben,Kim,HS_REP,ben.kim@levinschool.school.nz,022-923-7204,2020-10-29,True
6449,2889,Rawiri,Johnston,CARETAKER,rawiri.johnston@levinschool.school.nz,021-736-3356,2020-08-22,True
6450,2890,Mark,Singh,PRINCIPAL,mark.singh@lindenschool.school.nz,027-563-3901,2020-06-30,True
6451,2890,Ethan,Cooper,SITE_MANAGER,ethan.cooper@lindenschool.school.nz,026-781-9045,2020-01-20,True
6452,2890,Tracey,Wong,HS_REP,tracey.wong@lindenschool.school.nz,026-293-1675,2020-01-25,True
6453,2890,Zara,Gray,CARETAKER,zara.gray@lindenschool.school.nz,021-331-4201,2022-03-07,True
6454,2891,Charlotte,Turner,PRINCIPAL,charlotte.turner@linkwaterschool.school.nz,025-693-2618,2022-09-09,True
6455,2891,Grace,Green,SITE_MANAGER,grace.green@linkwaterschool.school.nz,028-720-4587,2021-03-12,True
6456,2891,Nathan,Palmer,HS_REP,nathan.palmer@linkwaterschool.school.nz,021-529-6508,2021-07-12,True
6457,2892,Maia,Brown,PRINCIPAL,maia.brown@lyallbayschool.school.nz,027-690-8763,2021-06-12,True
6458,2892,David,Thompson,SITE_MANAGER,david.thompson@lyallbayschool.school.nz,025-498-5928,2021-09-07,True
6459,2892,Mark,Smith,HS_REP,mark.smith@lyallbayschool.school.nz,027-256-9019,2020-08-10,True
6460,2892,Reuben,Bennett,CARETAKER,reuben.bennett@lyallbayschool.school.nz,028-818-2800,2022-06-09,True
6461,2893,Ryan,Brown,PRINCIPAL,ryan.brown@maidstoneinterm.school.nz,026-679-4777,2020-02-02,True
6462,2893,Emma,Mitchell,SITE_MANAGER,emma.mitchell@maidstoneinterm.school.nz,022-257-2609,2021-01-30,True
6463,2893,Andrew,Robinson,HS_REP,andrew.robinson@maidstoneinterm.school.nz,026-824-4025,2022-07-02,True
6464,2893,Scott,Wright,CARETAKER,scott.wright@maidstoneinterm.school.nz,027-686-5775,2021-02-05,True
6465,2894,Tracey,Martin,PRINCIPAL,tracey.martin@mākaramodelscho.school.nz,023-547-4016,2020-06-08,True
6466,2894,Isla,Mitchell,SITE_MANAGER,isla.mitchell@mākaramodelscho.school.nz,023-775-6793,2022-08-21,True
6467,2894,Kauri,Wilson,HS_REP,kauri.wilson@mākaramodelscho.school.nz,025-142-2092,2020-08-06,True
6468,2894,Mason,Clarke,CARETAKER,mason.clarke@mākaramodelscho.school.nz,024-347-5452,2021-04-30,True
6469,2895,Liam,Walker,PRINCIPAL,liam.walker@makurischool.school.nz,024-709-1384,2022-01-28,True
6470,2895,Charlotte,Chen,SITE_MANAGER,charlotte.chen@makurischool.school.nz,024-268-6501,2021-07-17,True
6471,2895,Scott,Martin,HS_REP,scott.martin@makurischool.school.nz,025-157-4872,2022-03-27,True
6472,2895,Holly,Mahuta,CARETAKER,holly.mahuta@makurischool.school.nz,025-205-9099,2021-11-12,True
6473,2896,Chris,Parker,PRINCIPAL,chris.parker@manakauschool.school.nz,025-550-3518,2021-04-16,True
6474,2896,Andrew,Walker,SITE_MANAGER,andrew.walker@manakauschool.school.nz,026-818-8715,2020-10-08,True
6475,2896,Ethan,Baker,HS_REP,ethan.baker@manakauschool.school.nz,022-574-8978,2020-04-08,True
6476,2896,Ethan,Henderson,CARETAKER,ethan.henderson@manakauschool.school.nz,025-773-3210,2022-08-07,True
6477,2899,Moana,Wright,PRINCIPAL,moana.wright@mangaroaschool.school.nz,024-640-2416,2021-12-08,True
6478,2899,Sarah,White,SITE_MANAGER,sarah.white@mangaroaschool.school.nz,027-491-8778,2021-12-03,True
6479,2899,Nikau,Clarke,HS_REP,nikau.clarke@mangaroaschool.school.nz,022-528-1019,2021-03-12,True
6480,2900,Isla,Bennett,PRINCIPAL,isla.bennett@mangatainokasch.school.nz,023-888-7092,2020-11-22,True
6481,2900,Karen,Mitchell,SITE_MANAGER,karen.mitchell@mangatainokasch.school.nz,024-292-7953,2022-09-06,True
6482,2900,Paula,Mitchell,HS_REP,paula.mitchell@mangatainokasch.school.nz,026-408-7360,2020-10-20,True
6483,2902,Nathan,Singh,PRINCIPAL,nathan.singh@tekuraohaukaret.school.nz,026-947-3704,2022-06-12,True
6484,2902,Craig,Burns,SITE_MANAGER,craig.burns@tekuraohaukaret.school.nz,025-764-6170,2021-02-12,True
6485,2902,Brooke,Hill,HS_REP,brooke.hill@tekuraohaukaret.school.nz,028-638-4712,2020-08-31,True
6486,2902,Ihaia,Henare,CARETAKER,ihaia.henare@tekuraohaukaret.school.nz,021-845-6725,2022-04-17,True
6487,2903,Ethan,Murray,PRINCIPAL,ethan.murray@maraeroaschool.school.nz,021-366-5205,2020-02-15,True
6488,2903,Rachel,Tamati,SITE_MANAGER,rachel.tamati@maraeroaschool.school.nz,022-595-6072,2021-06-29,True
6489,2903,Rachel,Henderson,HS_REP,rachel.henderson@maraeroaschool.school.nz,021-320-9523,2021-10-06,True
6490,2904,Ben,White,PRINCIPAL,ben.white@holycrossschool.school.nz,024-393-8801,2022-09-05,True
6491,2904,David,King,SITE_MANAGER,david.king@holycrossschool.school.nz,026-347-6008,2021-02-22,True
6492,2904,Wiremu,Wright,HS_REP,wiremu.wright@holycrossschool.school.nz,021-875-8632,2020-05-05,True
6493,2906,Olivia,Cooper,PRINCIPAL,olivia.cooper@martinboroughsc.school.nz,024-212-4677,2020-05-21,True
6494,2906,Anika,Smith,SITE_MANAGER,anika.smith@martinboroughsc.school.nz,025-622-2310,2022-06-13,True
6495,2906,Kaia,Harris,HS_REP,kaia.harris@martinboroughsc.school.nz,022-408-1124,2020-12-04,True
